fecha,acceleration_x,acceleration_y,acceleration_z,magnitud_aceleracion,anomaly_score,is_outlier
2025-01-01 00:00:45,-3.859786,5.305467,1.9464165,6.843571,0.8794199860187604,1
2025-01-01 00:00:55,-3.737868,5.902521,-1.798596,7.2143164,0.7920358445559538,1
2025-01-01 00:01:40,-3.899981,5.8385205,2.2359965,7.3687077,0.8647451369389643,1
2025-01-01 00:02:35,3.6780562,13.594316,-3.6297493,14.543335,0.8401236815866243,1
2025-01-01 00:02:40,-3.518081,5.817622,-3.683011,7.732153,0.8353811073429167,1
2025-01-01 00:03:55,3.364339,5.6534767,-3.294047,7.3573995,0.8023654065504554,1
2025-01-01 00:04:05,3.554412,13.916022,2.3464549,14.553191,0.8562986580772324,1
2025-01-01 00:04:50,-3.6692798,5.741052,-3.4671028,7.6448736,0.8427037085650841,1
2025-01-01 00:07:20,3.75347,8.698433,-2.351445,9.761177,0.8175837758569995,1
2025-01-01 00:07:40,3.4550529,5.523726,-3.055999,7.196393,0.8123818727783019,1
2025-01-01 00:08:30,3.7735014,6.9821043,2.0515938,8.197447,0.7737131750574548,1
2025-01-01 00:09:00,-3.0434995,13.094015,-3.539169,13.901145,0.7673729476850218,1
2025-01-01 00:09:40,-3.262457,5.5094767,-0.94913256,6.472929,0.8273967081839775,1
2025-01-01 00:10:15,-2.367428,13.76618,-3.689966,14.447432,0.8050625405442208,1
2025-01-01 00:10:20,-3.6470947,6.105557,2.3344686,7.4852433,0.8173012969582372,1
2025-01-01 00:12:10,3.9047742,9.52034,2.1083932,10.503783,0.7936335042280652,1
2025-01-01 00:13:40,3.4691648,9.477605,2.1078,10.31033,0.7819062698110861,1
2025-01-01 00:14:35,3.4911344,5.726187,-0.33501714,6.7148695,0.8045774649497546,1
2025-01-01 00:15:00,3.659579,5.585779,-3.5376189,7.5569963,0.8746520833554026,1
2025-01-01 00:17:15,3.1376147,9.16342,-3.6062071,10.335261,0.8593928148016391,1
